country,country isocode,year,DD regime,DD category,,Monarchy,Commonwealth,Monarch name,Monarch accession,Monarch birthyear,Female monarch (0: No; 1: Yes),Democracy,Presidential,President name,President accesion,President birthyear,Interim phase (more than 2 Presidents/year=1),Female president (0: No; 1: Yes),Colony,Colony of,Colony administrated by,Official name,Communist,Regime change lag,,,spatial democracy,,countrycode,,No. of chambers in parliament,proportional voting,Election system,No. of members in lower house,No. of members in upper house,No. of members in third house,New constitution,fullsuffrage,Suffrage restriction,electoral,,spatial electoral,,alternation,multiparty,free and fair election,,parliamentary election year,"Parliamentary election month, year",Postponed parliamentary election,Presidential election year,"Presidential election month, year",Postponed presidential election,
Algeria,DZA,2018,3,Civilian dictatorship,,0,0,,,,,0,1,Abdelaziz Bouteflika,1999,1937,0,0,0,,,People's Democratic Republic of Algeria,0,0,,,0,,18,,2,1,PR Hare quota,462,144,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Algeria,DZA,2019,3,Civilian dictatorship,,0,0,,,,,0,1,Abdelaziz Bouteflika,1999,1937,0,0,0,,,People's Democratic Republic of Algeria,0,0,,,0,,18,,2,1,PR Hare quota,462,144,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Algeria,DZA,2020,3,Civilian dictatorship,,0,0,,,,,0,1,Abdelmadjid Tebboune,2019,1945,0,0,0,,,People's Democratic Republic of Algeria,0,0,,,0,,18,,2,1,PR Hare quota,462,144,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,1,December 2019,1,
Algeria,DZA,2021,3,Civilian dictatorship,,0,0,,,,,0,1,Abdelmadjid Tebboune,2019,1945,0,0,0,,,People's Democratic Republic of Algeria,0,0,,,0,,18,,2,1,PR Hare quota,462,144,,0,1,,2,,1.66666666666667,,0,1,0,,1,June 2021,0,0,,0,
Algeria,DZA,2022,3,Civilian dictatorship,,0,0,,,,,0,1,Abdelmadjid Tebboune,2019,1945,0,0,0,,,People's Democratic Republic of Algeria,0,0,,,0,,18,,2,1,PR Hare quota,462,144,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Algeria,DZA,2023,3,Civilian dictatorship,,0,0,,,,,0,1,Abdelmadjid Tebboune,2019,1945,0,0,0,,,People's Democratic Republic of Algeria,0,0,,,0,,18,,2,1,PR Hare quota,462,144,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Algeria,DZA,2024,3,Civilian dictatorship,,0,0,,,,,0,1,Abdelmadjid Tebboune,2019,1945,0,0,0,,,People's Democratic Republic of Algeria,0,0,,,0,,18,,2,1,PR Hare quota,462,144,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Algeria,DZA,2025,3,Civilian dictatorship,,0,0,,,,,0,1,Abdelmadjid Tebboune,2019,1945,0,0,0,,,People's Democratic Republic of Algeria,0,0,,,0,,18,,2,1,PR Hare quota,462,144,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,1,September 2024,0,
Angola,AGO,1976,3,Civilian dictatorship,,0,0,,,,,0,1,Agostinho Neto,1975,1922,0,0,0,,,People's Republic of Angola,1,1,,,0,,18,,1,,,,,,0,1,,0,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Angola,AGO,1977,3,Civilian dictatorship,,0,0,,,,,0,1,Agostinho Neto,1975,1922,0,0,0,,,People's Republic of Angola,1,0,,,0,,18,,1,,,,,,0,1,,0,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Angola,AGO,1978,3,Civilian dictatorship,,0,0,,,,,0,1,Agostinho Neto,1975,1922,0,0,0,,,People's Republic of Angola,1,0,,,0,,18,,1,,,,,,0,1,,0,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Angola,AGO,1979,3,Civilian dictatorship,,0,0,,,,,0,1,Agostinho Neto,1975,1922,0,0,0,,,People's Republic of Angola,1,0,,,0,,18,,1,,,,,,0,1,,0,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Angola,AGO,1980,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,People's Republic of Angola,1,0,,,0,,18,,1,,,,,,0,1,,0,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Angola,AGO,1981,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,People's Republic of Angola,1,0,,,0,,18,,1,,,229,,,0,1,,1,,1.33333333333333,,0,0,0,,1,August 1980,0,0,,0,
Angola,AGO,1982,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,People's Republic of Angola,1,0,,,0,,18,,1,,,229,,,0,1,,1,,1.33333333333333,,0,0,0,,0,,0,0,,0,
Angola,AGO,1983,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,People's Republic of Angola,1,0,,,0,,18,,1,,,229,,,0,1,,1,,1.33333333333333,,0,0,0,,0,,0,0,,0,
Angola,AGO,1984,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,People's Republic of Angola,1,0,,,0,,18,,1,,,229,,,0,1,,1,,1.33333333333333,,0,0,0,,0,,0,0,,0,
Angola,AGO,1985,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,People's Republic of Angola,1,0,,,0,,18,,1,,,229,,,0,1,,1,,1.33333333333333,,0,0,0,,0,,0,0,,0,
Angola,AGO,1986,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,People's Republic of Angola,1,0,,,0,,18,,1,,,229,,,0,1,,1,,1.33333333333333,,0,0,0,,0,,0,0,,0,
Angola,AGO,1987,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,People's Republic of Angola,1,0,,,0,,18,,1,,,289,,,0,1,,1,,1.33333333333333,,0,0,0,,1,December 1986,1,0,,0,
Angola,AGO,1988,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,People's Republic of Angola,1,0,,,0,,18,,1,,,289,,,0,1,,1,,1.33333333333333,,0,0,0,,0,,0,0,,0,
Angola,AGO,1989,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,People's Republic of Angola,1,0,,,0,,18,,1,,,289,,,0,1,,1,,1,,0,0,0,,0,,0,0,,0,
Angola,AGO,1990,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,People's Republic of Angola,1,0,,,0,,18,,1,,,289,,,0,1,,1,,1,,0,0,0,,0,,0,0,,0,
Angola,AGO,1991,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,People's Republic of Angola,0,0,,,0,,18,,1,,,289,,,0,1,,1,,1,,0,0,0,,0,,0,0,,0,
Angola,AGO,1992,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,,,289,,,0,1,,1,,1,,0,0,0,,0,,0,0,,0,
Angola,AGO,1993,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1,,0,1,0,,1,September 1992,0,1,September 1992,0,
Angola,AGO,1994,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,,,,,,0,1,,2,,1,,0,1,0,,0,,0,0,,0,
Angola,AGO,1995,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,,,,,,0,1,,2,,1,,0,1,0,,0,,0,0,,0,
Angola,AGO,1996,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,,,,,,0,1,,2,,1,,0,1,0,,0,,0,0,,0,
Angola,AGO,1997,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,,,,,,0,1,,2,,1,,0,1,0,,0,,0,0,,0,
Angola,AGO,1998,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,,,,,,0,1,,2,,1,,0,1,0,,0,,0,0,,0,
Angola,AGO,1999,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,,,,,,0,1,,2,,1,,0,1,0,,0,,0,0,,0,
Angola,AGO,2000,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,,,,,,0,1,,2,,1,,0,1,0,,0,,0,0,,0,
Angola,AGO,2001,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,,,,,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Angola,AGO,2002,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,,,,,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Angola,AGO,2003,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,,,,,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Angola,AGO,2004,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,,,,,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Angola,AGO,2005,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,,,,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Angola,AGO,2006,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,,,,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Angola,AGO,2007,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,,,,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Angola,AGO,2008,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Angola,AGO,2009,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1.33333333333333,,0,1,0,,1,September 2008,1,0,,0,
Angola,AGO,2010,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,1,1,,2,,1,,0,1,0,,0,,0,0,,0,
Angola,AGO,2011,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1,,0,1,0,,0,,0,0,,0,
Angola,AGO,2012,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Angola,AGO,2013,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1,,0,1,0,,1,August 2012,0,0,,0,
Angola,AGO,2014,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1,,0,1,0,,0,,0,0,,0,
Angola,AGO,2015,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1,,0,1,0,,0,,0,0,,0,
Angola,AGO,2016,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1,,0,1,0,,0,,0,0,,0,
Angola,AGO,2017,3,Civilian dictatorship,,0,0,,,,,0,1,Jose Eduardo dos Santos,1979,1942,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1,,0,1,0,,0,,0,0,,0,
Angola,AGO,2018,3,Civilian dictatorship,,0,0,,,,,0,1,João Manuel Gonçalves Lourenço,2017,1954,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1,,0,1,1,,1,August 2017,0,0,,0,
Angola,AGO,2019,3,Civilian dictatorship,,0,0,,,,,0,1,João Manuel Gonçalves Lourenço,2017,1954,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1,,0,1,1,,0,,0,0,,0,
Angola,AGO,2020,3,Civilian dictatorship,,0,0,,,,,0,1,João Manuel Gonçalves Lourenço,2017,1954,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1,,0,1,1,,0,,0,0,,0,
Angola,AGO,2021,3,Civilian dictatorship,,0,0,,,,,0,1,João Manuel Gonçalves Lourenço,2017,1954,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1,,0,1,1,,0,,0,0,,0,
Angola,AGO,2022,3,Civilian dictatorship,,0,0,,,,,0,1,João Manuel Gonçalves Lourenço,2017,1954,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1,,0,1,1,,0,,0,0,,0,
Angola,AGO,2023,3,Civilian dictatorship,,0,0,,,,,0,1,João Manuel Gonçalves Lourenço,2017,1954,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1,,0,1,1,,1,August 2022,0,0,,0,
Angola,AGO,2024,3,Civilian dictatorship,,0,0,,,,,0,1,João Manuel Gonçalves Lourenço,2017,1954,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1,,0,1,1,,0,,0,0,,0,
Angola,AGO,2025,3,Civilian dictatorship,,0,0,,,,,0,1,João Manuel Gonçalves Lourenço,2017,1954,0,0,0,,,Republic of Angola,0,0,,,0,,18,,1,1,d'Hondt,220,,,0,1,,2,,1,,0,1,1,,0,,0,0,,0,
Armenia,ARM,1991,3,Civilian dictatorship,,0,0,,,,,0,1,Levon Ter-Petrosyan,1991,1945,0,0,0,,,Armenian Soviet Socialist Republic,0,1,,,0,,18,,1,1,Parallel SMD/PR,259,,,0,1,,2,,1,,0,1,0,,0,,0,0,,0,
Armenia,ARM,1992,3,Civilian dictatorship,,0,0,,,,,0,1,Levon Ter-Petrosyan,1991,1945,0,0,0,,,Republic of Armenia,0,0,,,0,,18,,1,1,Parallel SMD/PR,259,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,1,October 1991,0,
Armenia,ARM,1993,3,Civilian dictatorship,,0,0,,,,,0,1,Levon Ter-Petrosyan,1991,1945,0,0,0,,,Republic of Armenia,0,0,,,0,,18,,1,1,Parallel SMD/PR,259,,,0,1,,2,,2,,0,1,0,,0,,0,0,,0,
Armenia,ARM,1994,3,Civilian dictatorship,,0,0,,,,,0,1,Levon Ter-Petrosyan,1991,1945,0,0,0,,,Republic of Armenia,0,0,,,0,,18,,1,1,Parallel SMD/PR,259,,,0,1,,2,,2,,0,1,0,,0,,0,0,,0,
Armenia,ARM,1995,3,Civilian dictatorship,,0,0,,,,,0,1,Levon Ter-Petrosyan,1991,1945,0,0,0,,,Republic of Armenia,0,0,,,0,,18,,1,1,Parallel SMD/PR,259,,,1,1,,2,,2,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,1991,3,Civilian dictatorship,,0,0,,,,,0,1,Ayaz Mutalibov,1991,1938,0,0,0,,,Republic of Azerbaijan,1,0,,,0.333333333333333,,18,,1,0,FPTP,361,,,1,1,,2,,1.33333333333333,,0,1,0,,1,September and October 1990,0,0,,0,
Azerbaijan,AZE,1992,3,Civilian dictatorship,,0,0,,,,,0,1,Abulfez Elchibey,1992,1938,1,0,0,,,Republic of Azerbaijan,1,0,,,0.333333333333333,,18,,1,0,FPTP,361,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,1,June 1992,0,
Azerbaijan,AZE,1993,3,Civilian dictatorship,,0,0,,,,,0,1,Abulfez Elchibey,1992,1938,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,361,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,1994,3,Civilian dictatorship,,0,0,,,,,0,1,Gaidar Aliev,1993,1923,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,361,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,1,October 1993,0,
Azerbaijan,AZE,1995,3,Civilian dictatorship,,0,0,,,,,0,1,Gaidar Aliev,1993,1923,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,361,,,1,1,,2,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,1996,3,Civilian dictatorship,,0,0,,,,,0,1,Gaidar Aliev,1993,1923,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.33333333333333,,0,1,0,,1,November 1995 and February 1996,0,0,,0,
Azerbaijan,AZE,1997,3,Civilian dictatorship,,0,0,,,,,0,1,Gaidar Aliev,1993,1923,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,1998,3,Civilian dictatorship,,0,0,,,,,0,1,Gaidar Aliev,1993,1923,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,1999,3,Civilian dictatorship,,0,0,,,,,0,1,Gaidar Aliev,1993,1923,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,1,October 1998,0,
Azerbaijan,AZE,2000,3,Civilian dictatorship,,0,0,,,,,0,1,Gaidar Aliev,1993,1923,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,2001,3,Civilian dictatorship,,0,0,,,,,0,1,Gaidar Aliev,1993,1923,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.33333333333333,,0,1,0,,1,November 2000 and January 2001,0,0,,0,
Azerbaijan,AZE,2002,3,Civilian dictatorship,,0,0,,,,,0,1,Gaidar Aliev,1993,1923,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,2003,3,Civilian dictatorship,,0,0,,,,,0,1,Gaidar Aliev,1993,1923,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,2004,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,1,October 2003,0,
Azerbaijan,AZE,2005,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,2006,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.33333333333333,,0,1,0,,1,November 2006,0,0,,0,
Azerbaijan,AZE,2007,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,2008,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.33333333333333,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,2009,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1,,0,1,0,,0,,0,1,October 2008,0,
Azerbaijan,AZE,2010,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,2011,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.66666666666667,,0,1,0,,1,November 2010,0,0,,0,
Azerbaijan,AZE,2012,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,2013,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,2014,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,1,October 2013,0,
Azerbaijan,AZE,2015,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,2016,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.66666666666667,,0,1,0,,1,November 2015,0,0,,0,
Azerbaijan,AZE,2017,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,2018,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,1,April 2018,0,
Azerbaijan,AZE,2019,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,2020,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.66666666666667,,0,1,0,,1,February 2020,0,0,,0,
Azerbaijan,AZE,2021,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,2022,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,2023,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,0,,0,
Azerbaijan,AZE,2024,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.66666666666667,,0,1,0,,0,,0,1,February 2024,0,
Azerbaijan,AZE,2025,3,Civilian dictatorship,,0,0,,,,,0,1,Ilham Gaidar Aliev,2003,1961,0,0,0,,,Republic of Azerbaijan,0,0,,,0.333333333333333,,18,,1,0,FPTP,125,,,0,1,,2,,1.66666666666667,,0,1,0,,1,September 2024,0,0,,0,
Bangladesh,BGD,1971,3,Civilian dictatorship,,0,0,,,,,0,0,Sheikh Mujibur Rahman,1971,1920,0,0,0,,,People's Republic of Bangladesh,0,0,,,0.5,,18,,,,,,,,,1,,0,,2.5,,0,0,0,,0,,0,0,,0,
Bangladesh,BGD,1972,3,Civilian dictatorship,,0,1,,,,,0,0,Abu Sayeed Chowdhury,1972,1921,0,0,0,,,People's Republic of Bangladesh,0,0,,,0.5,,18,,,,,,,,1,1,,0,,2.5,,0,0,0,,0,,0,0,,0,
